file,start,end,label,n_atoms,temperature_K,configuration
mlff-neb_optm-Cr2_v2.xyz,5820,5870,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5830,5880,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5840,5890,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5850,5900,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5860,5910,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5870,5920,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5880,5930,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5890,5940,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5900,5950,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5910,5960,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5920,5970,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5930,5980,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5940,5990,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5950,6000,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5960,6010,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5970,6020,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5980,6030,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,5990,6040,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6000,6050,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6010,6060,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6020,6070,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6030,6080,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6040,6090,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6050,6100,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6060,6110,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6070,6120,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6080,6130,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6090,6140,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6100,6150,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6110,6160,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6120,6170,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6130,6180,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6140,6190,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6150,6200,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6160,6210,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6170,6220,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6180,6230,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6190,6240,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6200,6250,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6210,6260,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6220,6270,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6230,6280,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6240,6290,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6250,6300,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6260,6310,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6270,6320,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6280,6330,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6290,6340,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6300,6350,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6310,6360,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6320,6370,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6330,6380,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6340,6390,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6350,6400,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6360,6410,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6370,6420,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6380,6430,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6390,6440,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6400,6450,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6410,6460,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6420,6470,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6430,6480,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6440,6490,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6450,6500,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6460,6510,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6470,6520,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6480,6530,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6490,6540,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6500,6550,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6510,6560,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6520,6570,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6530,6580,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6540,6590,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6550,6600,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6560,6610,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6570,6620,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6580,6630,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6590,6640,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6600,6650,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6610,6660,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6620,6670,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6630,6680,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6640,6690,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6650,6700,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6660,6710,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6670,6720,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6680,6730,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6690,6740,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6700,6750,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6710,6760,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6720,6770,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6730,6780,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6740,6790,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6750,6800,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6760,6810,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6770,6820,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6780,6830,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6790,6840,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6800,6850,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6810,6860,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6820,6870,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6830,6880,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6840,6890,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6850,6900,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6860,6910,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6870,6920,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6880,6930,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6890,6940,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6900,6950,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6910,6960,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6920,6970,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6930,6980,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6940,6990,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6950,7000,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6960,7010,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6970,7020,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6980,7030,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,6990,7040,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7000,7050,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7010,7060,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7020,7070,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7030,7080,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7040,7090,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7050,7100,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7060,7110,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7070,7120,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7080,7130,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7090,7140,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7100,7150,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7110,7160,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7120,7170,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7130,7180,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7140,7190,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7150,7200,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7160,7210,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7170,7220,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7180,7230,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7190,7240,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7200,7250,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7210,7260,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7220,7270,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7230,7280,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7240,7290,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7250,7300,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7260,7310,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7270,7320,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7280,7330,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7290,7340,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7300,7350,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7310,7360,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7320,7370,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7330,7380,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7340,7390,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7350,7400,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7360,7410,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7370,7420,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7380,7430,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7390,7440,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7400,7450,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7410,7460,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7420,7470,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7430,7480,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7440,7490,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7450,7500,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7460,7510,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7470,7520,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7480,7530,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7490,7540,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7500,7550,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7510,7560,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7520,7570,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7530,7580,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7540,7590,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7550,7600,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7560,7610,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7570,7620,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7580,7630,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7590,7640,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7600,7650,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7610,7660,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7620,7670,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7630,7680,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7640,7690,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7650,7700,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7660,7710,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7670,7720,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7680,7730,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7690,7740,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7700,7750,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7710,7760,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7720,7770,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7730,7780,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7740,7790,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7750,7800,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7760,7810,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7770,7820,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7780,7830,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7790,7840,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7800,7850,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7810,7860,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7820,7870,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7830,7880,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7840,7890,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7850,7900,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7860,7910,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7870,7920,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7880,7930,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7890,7940,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7900,7950,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7910,7960,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7920,7970,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7930,7980,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7940,7990,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7950,8000,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7960,8010,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7970,8020,mlff,82,,MLFF-NEB
mlff-neb_optm-Cr2_v2.xyz,7980,8030,mlff,82,,MLFF-NEB
